...
:30.053 - Report: start date:15-06-2026 19:22:00
16/06/2026 09:14:41.809 - ------------------------------------------------
16/06/2026 09:14:41.809 - GetToken:oceamap/oceaview-client-60003962/Reader2018!/oceaview-central oceaview-webapi
16/06/2026 09:14:41.824 - GetToken:http://app.oceaview.lan/is4/connect/token
16/06/2026 09:14:41.840 - GetToken: OK
16/06/2026 09:14:41.936 - ------------------------------------------------
16/06/2026 09:14:41.936 - getSensorReadings:oceamap
16/06/2026 09:14:41.951 - 1
16/06/2026 09:14:41.951 - ------------------------------------------------
16/06/2026 09:14:41.967 - GetToken:oceamap/oceaview-client-60003962/Reader2018!/oceaview-central oceaview-webapi
16/06/2026 09:14:41.983 - GetToken:http://app.oceaview.lan/is4/connect/token
16/06/2026 09:14:42.014 - GetToken: OK
16/06/2026 09:14:42.094 - ------------------------------------------------
16/06/2026 09:14:42.112 - getSensorReadings:oceamap
16/06/2026 09:14:42.112 - 4
16/06/2026 09:14:42.129 - ------------------------------------------------
16/06/2026 09:14:42.138 - GetToken:oceamap/oceaview-client-60003962/Reader2018!/oceaview-central oceaview-webapi
16/06/2026 09:14:42.141 - GetToken:http://app.oceaview.lan/is4/connect/token
16/06/2026 09:14:42.173 - GetToken: OK
16/06/2026 09:14:42.252 - ------------------------------------------------
16/06/2026 09:14:42.268 - getSensorReadings:oceamap
16/06/2026 09:14:42.268 - 2
16/06/2026 09:14:42.284 - ------------------------------------------------
16/06/2026 09:14:42.284 - GetToken:oceamap/oceaview-client-60003962/Reader2018!/oceaview-central oceaview-webapi
16/06/2026 09:14:42.300 - GetToken:http://app.oceaview.lan/is4/connect/token
16/06/2026 09:14:42.332 - GetToken: OK
16/06/2026 09:14:42.411 - ------------------------------------------------
16/06/2026 09:14:42.427 - getSensorReadings:oceamap
16/06/2026 09:14:42.427 - 5
16/06/2026 09:14:42.443 - ------------------------------------------------
16/06/2026 09:14:42.443 - GetToken:oceamap/oceaview-client-60003962/Reader2018!/oceaview-central oceaview-webapi
16/06/2026 09:14:42.459 - GetToken:http://app.oceaview.lan/is4/connect/token
16/06/2026 09:14:42.491 - GetToken: OK
16/06/2026 09:14:42.587 - btDrawClick: OUT
16/06/2026 09:15:15.920 - btDrawClick: IN
16/06/2026 09:15:15.936 - ------------------------------------------------
16/06/2026 09:15:15.952 - getSensorReadings:oceamap
16/06/2026 09:15:15.952 - 12
16/06/2026 09:15:15.968 - ------------------------------------------------
16/06/2026 09:15:15.978 - GetToken:oceamap/oceaview-client-60003962/Reader2018!/oceaview-central oceaview-webapi
16/06/2026 09:15:15.984 - GetToken:http://app.oceaview.lan/is4/connect/token
16/06/2026 09:15:16.047 - GetToken: OK
16/06/2026 09:15:16.221 - ------------------------------------------------
16/06/2026 09:15:16.236 - getSensorReadings:oceamap
16/06/2026 09:15:16.244 - 13
16/06/2026 09:15:16.252 - ------------------------------------------------
16/06/2026 09:15:16.252 - GetToken:oceamap/oceaview-client-60003962/Reader2018!/oceaview-central oceaview-webapi
16/06/2026 09:15:16.268 - GetToken:http://app.oceaview.lan/is4/connect/token
16/06/2026 09:15:16.283 - GetToken: OK
16/06/2026 09:15:16.379 - ------------------------------------------------
16/06/2026 09:15:16.393 - getSensorReadings:oceamap
16/06/2026 09:15:16.395 - 14
16/06/2026 09:15:16.410 - ------------------------------------------------
16/06/2026 09:15:16.411 - GetToken:oceamap/oceaview-client-60003962/Reader2018!/oceaview-central oceaview-webapi
16/06/2026 09:15:16.427 - GetToken:http://app.oceaview.lan/is4/connect/token
16/06/2026 09:15:16.442 - GetToken: OK
16/06/2026 09:15:16.536 - ------------------------------------------------
16/06/2026 09:15:16.552 - getSensorReadings:oceamap
16/06/2026 09:15:16.552 - 6
16/06/2026 09:15:16.568 - ------------------------------------------------
16/06/2026 09:15:16.568 - GetToken:oceamap/oceaview-client-60003962/Reader2018!/oceaview-central oceaview-webapi
16/06/2026 09:15:16.584 - GetToken:http://app.oceaview.lan/is4/connect/token
16/06/2026 09:15:16.615 - GetToken: OK
16/06/2026 09:15:16.695 - ------------------------------------------------
16/06/2026 09:15:16.711 - getSensorReadings:oceamap
16/06/2026 09:15:16.711 - 10
16/06/2026 09:15:16.727 - ------------------------------------------------
16/06/2026 09:15:16.727 - GetToken:oceamap/oceaview-client-60003962/Reader2018!/oceaview-central oceaview-webapi
16/06/2026 09:15:16.744 - GetToken:http://app.oceaview.lan/is4/connect/token
16/06/2026 09:15:16.775 - GetToken: OK
16/06/2026 09:15:16.855 - ------------------------------------------------
16/06/2026 09:15:16.855 - getSensorReadings:oceamap
16/06/2026 09:15:16.871 - 1
16/06/2026 09:15:16.887 - ------------------------------------------------
16/06/2026 09:15:16.887 - GetToken:oceamap/oceaview-client-60003962/Reader2018!/oceaview-central oceaview-webapi
16/06/2026 09:15:16.903 - GetToken:http://app.oceaview.lan/is4/connect/token
16/06/2026 09:15:16.919 - GetToken: OK
16/06/2026 09:15:17.014 - ------------------------------------------------
16/06/2026 09:15:17.030 - getSensorReadings:oceamap
16/06/2026 09:15:17.030 - 4
16/06/2026 09:15:17.046 - ------------------------------------------------
16/06/2026 09:15:17.046 - GetToken:oceamap/oceaview-client-60003962/Reader2018!/oceaview-central oceaview-webapi
16/06/2026 09:15:17.062 - GetToken:http://app.oceaview.lan/is4/connect/token
16/06/2026 09:15:17.093 - GetToken: OK
16/06/2026 09:15:17.172 - ------------------------------------------------
16/06/2026 09:15:17.188 - getSensorReadings:oceamap
16/06/2026 09:15:17.196 - 2
16/06/2026 09:15:17.204 - ------------------------------------------------
16/06/2026 09:15:17.204 - GetToken:oceamap/oceaview-client-60003962/Reader2018!/oceaview-central oceaview-webapi
16/06/2026 09:15:17.220 - GetToken:http://app.oceaview.lan/is4/connect/token
16/06/2026 09:15:17.252 - GetToken: OK
16/06/2026 09:15:17.332 - ------------------------------------------------
16/06/2026 09:15:17.348 - getSensorReadings:oceamap
16/06/2026 09:15:17.348 - 5
16/06/2026 09:15:17.364 - ------------------------------------------------
16/06/2026 09:15:17.364 - GetToken:oceamap/oceaview-client-60003962/Reader2018!/oceaview-central oceaview-webapi
16/06/2026 09:15:17.384 - GetToken:http://app.oceaview.lan/is4/connect/token
16/06/2026 09:15:17.412 - GetToken: OK
16/06/2026 09:15:17.507 - btDrawClick: OUT
16/06/2026 09:16:14.550 - btDrawClick: IN
16/06/2026 09:16:14.562 - ------------------------------------------------
16/06/2026 09:16:14.568 - getSensorReadings:oceamap
16/06/2026 09:16:14.568 - 12
16/06/2026 09:16:14.584 - ------------------------------------------------
16/06/2026 09:16:14.584 - GetToken:oceamap/oceaview-client-60003962/Reader2018!/oceaview-central oceaview-webapi
16/06/2026 09:16:14.600 - GetToken:http://app.oceaview.lan/is4/connect/token
16/06/2026 09:16:14.631 - GetToken: OK
16/06/2026 09:16:14.710 - ------------------------------------------------
16/06/2026 09:16:14.726 - getSensorReadings:oceamap
16/06/2026 09:16:14.742 - 13
16/06/2026 09:16:14.751 - ------------------------------------------------
16/06/2026 09:16:14.758 - GetToken:oceamap/oceaview-client-60003962/Reader2018!/oceaview-central oceaview-webapi
16/06/2026 09:16:14.758 - GetToken:http://app.oceaview.lan/is4/connect/token
16/06/2026 09:16:14.790 - GetToken: OK
16/06/2026 09:16:14.885 - ------------------------------------------------
16/06/2026 09:16:14.885 - getSensorReadings:oceamap
16/06/2026 09:16:14.900 - 14
16/06/2026 09:16:14.900 - ------------------------------------------------
16/06/2026 09:16:14.918 - GetToken:oceamap/oceaview-client-60003962/Reader2018!/oceaview-central oceaview-webapi
16/06/2026 09:16:14.918 - GetToken:http://app.oceaview.lan/is4/connect/token
16/06/2026 09:16:14.948 - GetToken: OK
16/06/2026 09:16:15.044 - ------------------------------------------------
16/06/2026 09:16:15.044 - getSensorReadings:oceamap
16/06/2026 09:16:15.062 - 6
16/06/2026 09:16:15.062 - ------------------------------------------------
16/06/2026 09:16:15.075 - GetToken:oceamap/oceaview-client-60003962/Reader2018!/oceaview-central oceaview-webapi
16/06/2026 09:16:15.086 - GetToken:http://app.oceaview.lan/is4/connect/token
16/06/2026 09:16:15.107 - GetToken: OK
16/06/2026 09:16:15.203 - ------------------------------------------------
16/06/2026 09:16:15.203 - getSensorReadings:oceamap
16/06/2026 09:16:15.218 - 10
16/06/2026 09:16:15.218 - ------------------------------------------------
16/06/2026 09:16:15.234 - GetToken:oceamap/oceaview-client-60003962/Reader2018!/oceaview-central oceaview-webapi
16/06/2026 09:16:15.234 - GetToken:http://app.oceaview.lan/is4/connect/token
16/06/2026 09:16:15.266 - GetToken: OK
16/06/2026 09:16:15.362 - ------------------------------------------------
16/06/2026 09:16:15.362 - getSensorReadings:oceamap
16/06/2026 09:16:15.377 - 1
16/06/2026 09:16:15.377 - ------------------------------------------------
16/06/2026 09:16:15.393 - GetToken:oceamap/oceaview-client-60003962/Reader2018!/oceaview-central oceaview-webapi
16/06/2026 09:16:15.393 - GetToken:http://app.oceaview.lan/is4/connect/token
16/06/2026 09:16:15.425 - GetToken: OK
16/06/2026 09:16:15.520 - ------------------------------------------------
16/06/2026 09:16:15.520 - getSensorReadings:oceamap
16/06/2026 09:16:15.539 - 4
16/06/2026 09:16:15.539 - ------------------------------------------------
16/06/2026 09:16:15.551 - GetToken:oceamap/oceaview-client-60003962/Reader2018!/oceaview-central oceaview-webapi
16/06/2026 09:16:15.551 - GetToken:http://app.oceaview.lan/is4/connect/token
16/06/2026 09:16:15.583 - GetToken: OK
16/06/2026 09:16:15.725 - ------------------------------------------------
16/06/2026 09:16:15.725 - getSensorReadings:oceamap
16/06/2026 09:16:15.741 - 2
16/06/2026 09:16:15.756 - ------------------------------------------------
16/06/2026 09:16:15.756 - GetToken:oceamap/oceaview-client-60003962/Reader2018!/oceaview-central oceaview-webapi
16/06/2026 09:16:15.772 - GetToken:http://app.oceaview.lan/is4/connect/token
16/06/2026 09:16:15.836 - GetToken: OK
16/06/2026 09:16:16.063 - ------------------------------------------------
16/06/2026 09:16:16.073 - getSensorReadings:oceamap
16/06/2026 09:16:16.073 - 5
16/06/2026 09:16:16.089 - ------------------------------------------------
16/06/2026 09:16:16.089 - GetToken:oceamap/oceaview-client-60003962/Reader2018!/oceaview-central oceaview-webapi
16/06/2026 09:16:16.105 - GetToken:http://app.oceaview.lan/is4/connect/token
16/06/2026 09:16:16.169 - GetToken: OK
16/06/2026 09:16:16.434 - btDrawClick: OUT
16/06/2026 09:17:31.031 - btDrawClick: IN
16/06/2026 09:17:31.031 - ------------------------------------------------
16/06/2026 09:17:31.047 - getSensorReadings:oceamap
16/06/2026 09:17:31.047 - 12
16/06/2026 09:17:31.067 - ------------------------------------------------
16/06/2026 09:17:31.067 - GetToken:oceamap/oceaview-client-60003962/Reader2018!/oceaview-central oceaview-webapi
16/06/2026 09:17:31.079 - GetToken:http://app.oceaview.lan/is4/connect/token
16/06/2026 09:17:31.143 - GetToken: OK
16/06/2026 09:17:31.317 - ------------------------------------------------
16/06/2026 09:17:31.332 - getSensorReadings:oceamap
16/06/2026 09:17:31.333 - 13
16/06/2026 09:17:31.349 - ------------------------------------------------
16/06/2026 09:17:31.357 - GetToken:oceamap/oceaview-client-60003962/Reader2018!/oceaview-central oceaview-webapi
16/06/2026 09:17:31.365 - GetToken:http://app.oceaview.lan/is4/connect/token
16/06/2026 09:17:31.386 - GetToken: OK
16/06/2026 09:17:31.476 - ------------------------------------------------
16/06/2026 09:17:31.491 - getSensorReadings:oceamap
16/06/2026 09:17:31.492 - 14
16/06/2026 09:17:31.492 - ------------------------------------------------
16/06/2026 09:17:31.509 - GetToken:oceamap/oceaview-client-60003962/Reader2018!/oceaview-central oceaview-webapi
16/06/2026 09:17:31.524 - GetToken:http://app.oceaview.lan/is4/connect/token
16/06/2026 09:17:31.540 - GetToken: OK
16/06/2026 09:17:31.635 - ------------------------------------------------
16/06/2026 09:17:31.635 - getSensorReadings:oceamap
16/06/2026 09:17:31.651 - 6
16/06/2026 09:17:31.666 - ------------------------------------------------
16/06/2026 09:17:31.666 - GetToken:oceamap/oceaview-client-60003962/Reader2018!/oceaview-central oceaview-webapi
16/06/2026 09:17:31.682 - GetToken:http://app.oceaview.lan/is4/connect/token
16/06/2026 09:17:31.698 - GetToken: OK
16/06/2026 09:17:31.794 - ------------------------------------------------
16/06/2026 09:17:31.808 - getSensorReadings:oceamap
16/06/2026 09:17:31.810 - 10
16/06/2026 09:17:31.825 - ------------------------------------------------
16/06/2026 09:17:31.825 - GetToken:oceamap/oceaview-client-60003962/Reader2018!/oceaview-central oceaview-webapi
16/06/2026 09:17:31.841 - GetToken:http://app.oceaview.lan/is4/connect/token
16/06/2026 09:17:31.857 - GetToken: OK
16/06/2026 09:17:31.960 - ------------------------------------------------
16/06/2026 09:17:31.968 - getSensorReadings:oceamap
16/06/2026 09:17:31.968 - 1
16/06/2026 09:17:31.984 - ------------------------------------------------
16/06/2026 09:17:31.984 - GetToken:oceamap/oceaview-client-60003962/Reader2018!/oceaview-central oceaview-webapi
16/06/2026 09:17:32.000 - GetToken:http://app.oceaview.lan/is4/connect/token
16/06/2026 09:17:32.016 - GetToken: OK
16/06/2026 09:17:32.111 - ------------------------------------------------
16/06/2026 09:17:32.125 - getSensorReadings:oceamap
16/06/2026 09:17:32.133 - 4
16/06/2026 09:17:32.135 - ------------------------------------------------
16/06/2026 09:17:32.149 - GetToken:oceamap/oceaview-client-60003962/Reader2018!/oceaview-central oceaview-webapi
16/06/2026 09:17:32.159 - GetToken:http://app.oceaview.lan/is4/connect/token
16/06/2026 09:17:32.175 - GetToken: OK
16/06/2026 09:17:32.270 - ------------------------------------------------
16/06/2026 09:17:32.286 - getSensorReadings:oceamap
16/06/2026 09:17:32.286 - 2
16/06/2026 09:17:32.302 - ------------------------------------------------
16/06/2026 09:17:32.302 - GetToken:oceamap/oceaview-client-60003962/Reader2018!/oceaview-central oceaview-webapi
16/06/2026 09:17:32.318 - GetToken:http://app.oceaview.lan/is4/connect/token
16/06/2026 09:17:32.349 - GetToken: OK
16/06/2026 09:17:32.429 - ------------------------------------------------
16/06/2026 09:17:32.445 - getSensorReadings:oceamap
16/06/2026 09:17:32.445 - 5
16/06/2026 09:17:32.461 - ------------------------------------------------
16/06/2026 09:17:32.461 - GetToken:oceamap/oceaview-client-60003962/Reader2018!/oceaview-central oceaview-webapi
16/06/2026 09:17:32.477 - GetToken:http://app.oceaview.lan/is4/connect/token
16/06/2026 09:17:32.509 - GetToken: OK
16/06/2026 09:17:32.605 - btDrawClick: OUT
16/06/2026 09:17:47.646 - btDrawClick: IN
16/06/2026 09:17:47.661 - ------------------------------------------------
16/06/2026 09:17:47.676 - getSensorReadings:oceamap
16/06/2026 09:17:47.677 - 12
16/06/2026 09:17:47.677 - ------------------------------------------------
16/06/2026 09:17:47.693 - GetToken:oceamap/oceaview-client-60003962/Reader2018!/oceaview-central oceaview-webapi
16/06/2026 09:17:47.709 - GetToken:http://app.oceaview.lan/is4/connect/token
16/06/2026 09:17:47.741 - GetToken: OK
16/06/2026 09:17:47.820 - ------------------------------------------------
16/06/2026 09:17:47.836 - getSensorReadings:oceamap
16/06/2026 09:17:47.846 - 13
16/06/2026 09:17:47.852 - ------------------------------------------------
16/06/2026 09:17:47.852 - GetToken:oceamap/oceaview-client-60003962/Reader2018!/oceaview-central oceaview-webapi
16/06/2026 09:17:47.868 - GetToken:http://app.oceaview.lan/is4/connect/token
16/06/2026 09:17:47.899 - GetToken: OK
16/06/2026 09:17:47.978 - ------------------------------------------------
16/06/2026 09:17:47.994 - getSensorReadings:oceamap
16/06/2026 09:17:47.994 - 14
16/06/2026 09:17:48.011 - ------------------------------------------------
16/06/2026 09:17:48.024 - GetToken:oceamap/oceaview-client-60003962/Reader2018!/oceaview-central oceaview-webapi
16/06/2026 09:17:48.027 - GetToken:http://app.oceaview.lan/is4/connect/token
16/06/2026 09:17:48.058 - GetToken: OK
16/06/2026 09:17:48.138 - ------------------------------------------------
16/06/2026 09:17:48.154 - getSensorReadings:oceamap
16/06/2026 09:17:48.154 - 6
16/06/2026 09:17:48.170 - ------------------------------------------------
16/06/2026 09:17:48.170 - GetToken:oceamap/oceaview-client-60003962/Reader2018!/oceaview-central oceaview-webapi
